Date,Open,High,Low,Close,Adj Close,Volume
8/7/2019,84.290001,85.940002,82.43,85.669998,84.514908,417200
8/8/2019,86.779999,90.480003,86.459999,89.480003,88.273544,595800
8/9/2019,89.18,89.769997,88.019997,88.760002,87.563248,277600
8/12/2019,87.699997,88.669998,86.419998,86.57,85.402771,234100
8/13/2019,85.980003,89.739998,85.980003,88.970001,87.770416,391100
8/14/2019,86.029999,87.160004,85.220001,85.970001,84.810867,401700
8/15/2019,86.080002,86.449997,83.459999,83.510002,82.384033,349500
8/16/2019,84.5,86.860001,84.290001,86.599998,85.432365,474700
8/19/2019,88.879997,90.779999,83.459999,90.309998,89.092354,451800
8/20/2019,90.519997,97.389999,90.519997,97.220001,95.909187,1023200
8/21/2019,98.959999,99.160004,97.25,98.059998,96.737854,389000
8/22/2019,98.639999,99.610001,97.349998,99.050003,97.714516,402600
8/23/2019,98.279999,98.980003,96.209999,97.360001,96.047295,526100
8/26/2019,99,99,96.970001,97.68,96.362984,306700
8/27/2019,98.690002,99.050003,95.980003,96.050003,94.754959,314700
8/28/2019,95.709999,97.980003,95.25,97.650002,96.333382,274300
8/29/2019,99.010002,100.949997,98.809998,100.57,99.214012,366700
8/30/2019,101.459999,101.459999,98.440002,98.589996,97.260712,439600
9/3/2019,97.480003,97.639999,95.349998,97.309998,95.997971,328500
9/4/2019,98.959999,99.059998,97.260002,97.510002,96.195274,344800
9/5/2019,99.459999,101.699997,99.120003,101.050003,99.687546,689800
9/6/2019,100.879997,102,100.260002,100.480003,99.125229,321600
9/9/2019,100.980003,102.540001,99.800003,102.510002,101.127861,349200
9/10/2019,102.25,105.730003,101.889999,105.019997,103.604012,455200
9/11/2019,105.550003,108.910004,104.269997,107.989998,106.533974,529500
9/12/2019,108,110.849998,105.660004,110.029999,108.546463,473000
9/13/2019,110.809998,113.080002,110.150002,110.400002,108.911476,361800
9/16/2019,109.360001,111.260002,108.919998,109.900002,108.418213,252300
9/17/2019,108.910004,110.209999,108.07,109.669998,108.191315,271000
9/18/2019,108.910004,109.260002,106.199997,107.209999,106.200256,368700
9/19/2019,107.809998,109.059998,106.769997,107.300003,106.289406,320500
9/20/2019,107.489998,109.540001,107.260002,108.230003,107.210648,825400
9/23/2019,107.610001,109.550003,107.57,107.639999,106.626198,368100
9/24/2019,107.959999,108.25,105.089996,105.169998,104.179466,341100
9/25/2019,105.68,108.129997,104.580002,106.82,105.813919,284000
9/26/2019,105.669998,106.440002,103.07,103.239998,102.267639,335300
9/27/2019,103.709999,104.650002,101.650002,102.050003,101.08886,256400
9/30/2019,102.650002,104.059998,102.459999,103.610001,102.634163,290200
10/1/2019,104.330002,104.940002,100.699997,100.779999,99.830811,294100
10/2/2019,99.730003,101.980003,99.010002,101.870003,100.910545,359200
10/3/2019,101.129997,102.129997,99.110001,101.949997,100.989784,403100
10/4/2019,102.059998,103.589996,101.870003,102.849998,101.881317,375500
10/7/2019,102.75,104.019997,102.18,102.919998,101.950653,380800
10/8/2019,101.150002,101.639999,99.889999,100.209999,99.266182,380800
10/9/2019,101.660004,103.160004,100.980003,102.699997,101.732727,279300
10/10/2019,103.089996,104.279999,102,102.190002,101.227531,277200
10/11/2019,104.290001,108.720001,104.290001,107.57,106.556862,385600
10/14/2019,106.660004,107.309998,104.540001,106.43,105.427597,510900
10/15/2019,106.93,108.830002,106.18,108.050003,107.032341,248400
10/16/2019,107.480003,108.959999,107.419998,108.449997,107.428574,173500
10/17/2019,108.860001,109.790001,108.32,109.18,108.151695,241500
10/18/2019,108.639999,109.379997,107.790001,108.629997,107.606873,222300
10/21/2019,110,110.650002,109,109.290001,108.260666,266100
10/22/2019,109.589996,109.75,108.550003,108.800003,107.775276,230300
10/23/2019,108.730003,108.980003,108.040001,108.529999,107.50782,258700
10/24/2019,108.830002,109.25,107.080002,108.290001,107.270088,181900
10/25/2019,107.879997,109.910004,107.199997,109.379997,108.349815,266900
10/28/2019,110,110.980003,109.540001,110.07,109.033318,294000
10/29/2019,110.150002,112.059998,110.129997,111.290001,110.241821,209200
10/30/2019,111.279999,111.589996,108.800003,109.900002,108.864914,214900
10/31/2019,109.57,110.220001,107.529999,109.93,108.894638,303000
11/1/2019,110.57,112.470001,110.07,112.260002,111.20269,221600
11/4/2019,112.639999,114.669998,111.669998,114.209999,113.134323,274200
11/5/2019,115,117.699997,113.220001,115.800003,114.709351,368000
11/6/2019,116.550003,119.150002,115.849998,118.419998,117.304672,526900
11/7/2019,119.559998,120.610001,117.510002,118.230003,117.116463,297300
11/8/2019,118.209999,118.879997,117.160004,117.690002,116.581543,238500
11/11/2019,116.519997,118.029999,116.010002,118,116.888626,144000
11/12/2019,118.339996,119.639999,117.190002,117.360001,116.254654,157900
11/13/2019,116.529999,117.82,116.370003,117.019997,115.917854,244100
11/14/2019,117.690002,119.580002,117.25,119.470001,118.34478,311100
11/15/2019,120.239998,122.190002,120,120.510002,119.374992,290100
11/18/2019,120.370003,121.580002,119.580002,121.580002,120.434914,235400
11/19/2019,121.970001,123.339996,121.32,122.75,121.593887,326500
11/20/2019,121.860001,122.980003,118.529999,119.25,118.126854,332700
11/21/2019,119.830002,120.010002,118.349998,119.459999,118.334869,426800
11/22/2019,120.279999,120.470001,118.870003,119.870003,118.74102,287700
11/25/2019,120.879997,122.93,120.860001,121.889999,120.741989,328700
11/26/2019,122.529999,126.400002,122.43,125.610001,124.426956,462300
11/27/2019,125.82,126.089996,124.540001,125,123.822701,256200
11/29/2019,124.559998,125.800003,122.389999,122.839996,121.683037,109900
12/2/2019,122.349998,122.830002,120.720001,121.959999,120.811333,227200
12/3/2019,120.510002,120.900002,119.120003,120.440002,119.305649,340200
12/4/2019,121.410004,123.650002,121.410004,123.129997,121.970306,238700
12/5/2019,123.43,124.339996,123.279999,123.730003,122.564667,395700
12/6/2019,125,125.900002,123.540001,123.839996,122.673622,266100
12/9/2019,123.75,124.910004,123.080002,123.660004,122.495323,359700
12/10/2019,124.32,125.040001,122.82,124.980003,123.802895,246200
12/11/2019,125.18,126,124.480003,125.720001,124.535912,232200
12/12/2019,125.660004,128,125.510002,126.120003,124.932152,246300
12/13/2019,126.309998,126.769997,124.57,126.25,125.060921,186000
12/16/2019,126.900002,127.760002,125.919998,126.269997,125.080734,314400
12/17/2019,126.550003,126.889999,125.849998,126.720001,125.526497,239300
12/18/2019,127,128.300003,126.050003,127.919998,126.715195,308400
12/19/2019,127.589996,129.169998,127.349998,128.610001,127.398697,300000
12/20/2019,128.779999,129.770004,127.510002,129.130005,128.45314,1315500
12/23/2019,129.570007,129.570007,128.160004,129.110001,128.433243,219300
12/24/2019,129.289993,129.580002,128.509995,128.929993,128.254181,71500
12/26/2019,129.270004,130.419998,128.929993,130.309998,129.626953,173500
12/27/2019,130.949997,131.270004,129.839996,130.559998,129.875641,149900
12/30/2019,130.559998,130.940002,129.440002,129.630005,128.950531,200300
12/31/2019,129.509995,131.020004,128.699997,128.759995,128.085068,246100
1/1/2020,null,null,null,null,null,null
1/2/2020,129.630005,129.779999,127.389999,129.229996,128.552612,385300
1/3/2020,127.410004,128.869995,126.18,127.650002,126.980896,189700
1/6/2020,126.089996,128.270004,125.660004,127.949997,127.27932,212300
1/7/2020,127.360001,128.449997,127.050003,127.279999,126.612839,211600
1/8/2020,127.190002,128.729996,127.110001,128.270004,127.597649,162700
1/9/2020,129.190002,129.589996,127.459999,127.620003,126.951057,171400
1/10/2020,127.529999,128.059998,126.25,126.879997,126.214928,182500
1/13/2020,126.910004,128.110001,126.309998,128.070007,127.398705,165300
1/14/2020,127.940002,129.839996,127.239998,128.669998,127.995552,177900
1/15/2020,128.190002,129.320007,126.75,127.599998,126.93116,311100
1/16/2020,128.419998,129.669998,127.82,128.699997,128.025391,284200
1/17/2020,129.309998,129.729996,128.75,129.25,128.57251,152400
1/20/2020,null,null,null,null,null,null
1/21/2020,128.169998,129.009995,123.400002,123.699997,123.051598,322800
1/22/2020,124.620003,126.139999,123.839996,124.440002,123.787727,229200
1/23/2020,123.5,125.510002,122.059998,124.919998,124.265205,220800
1/24/2020,125.349998,125.349998,120.93,122.269997,121.629097,180300
1/27/2020,118.5,120.07,117.339996,119.059998,118.435921,267100
1/28/2020,120.260002,123.220001,119.230003,122.559998,121.917572,239900
1/29/2020,122.620003,124.019997,122.129997,123.440002,122.792969,373600
1/30/2020,121.699997,124.230003,120.400002,124.059998,123.409714,158900
1/31/2020,123.709999,123.900002,119.510002,120.239998,119.609734,227700
2/3/2020,121.379997,123.82,121.379997,122.849998,122.206055,204300
2/4/2020,125.690002,128.550003,124.900002,127.309998,126.642677,266400
2/5/2020,129.25,129.339996,127.050003,127.639999,126.970947,268500
2/6/2020,127.919998,128.289993,121.830002,122.449997,121.808151,238800
2/7/2020,120.769997,122.389999,119.260002,120.010002,119.380943,144900
2/10/2020,119.279999,121,119.279999,120.279999,119.649529,160200
2/11/2020,121.510002,123.849998,120.970001,122.57,121.927528,196000
2/12/2020,124.410004,126.57,123.269997,124.980003,124.324898,170500
2/13/2020,123.839996,127.010002,122.470001,126.720001,126.055771,189000
2/14/2020,126.690002,126.690002,124.059998,125.019997,124.364677,168400
2/17/2020,null,null,null,null,null,null
2/18/2020,125,125.510002,122.480003,123.110001,122.464699,185900
2/19/2020,123.510002,127.620003,123.07,126.480003,125.817032,263000
2/20/2020,125.809998,128.179993,125.260002,128.059998,127.388748,175200
2/21/2020,127.510002,127.510002,123.010002,125.559998,124.901848,201000
2/24/2020,119.260002,120.080002,117.010002,118.290001,117.66996,285400
2/25/2020,119.129997,119.199997,102.760002,103.019997,102.479996,877700
2/26/2020,104.300003,105.080002,93.809998,96.199997,96.199997,1093000
2/27/2020,100.510002,108.010002,92,97.290001,97.290001,1319800
2/28/2020,94.730003,98.169998,94.010002,96.779999,96.779999,666400
3/2/2020,98.080002,100.529999,93.110001,100.220001,100.220001,523600
3/3/2020,100.849998,103.82,95.510002,98.199997,98.199997,639500
3/4/2020,100.029999,100.510002,95.519997,99.290001,99.290001,473600
3/5/2020,96.459999,96.459999,89.32,90.379997,90.379997,639500
3/6/2020,86.080002,96.209999,85.120003,94.879997,94.879997,833200
