Date,Open,High,Low,Close,Adj Close,Volume
7/5/2019,100.32,100.660004,99.589996,100.599998,100.133469,1203200
7/8/2019,100.269997,100.43,99.300003,100.190002,99.725372,1782000
7/9/2019,99.040001,99.419998,98.510002,99,98.540886,2068100
7/10/2019,99.269997,99.519997,98.18,99.190002,98.730011,2222200
7/11/2019,99.260002,100.839996,98.800003,100.699997,100.233009,1477200
7/12/2019,99.300003,100.730003,99.07,99.540001,99.078384,2715700
7/15/2019,99.690002,99.690002,98.809998,99.199997,98.73996,1975500
7/16/2019,98.949997,100,98.690002,99.879997,99.416809,3338700
7/17/2019,99.620003,99.900002,97.629997,97.769997,97.316582,1847900
7/18/2019,97.580002,97.629997,96.43,97.099998,96.649696,1729400
7/19/2019,96.779999,96.889999,94.480003,94.529999,94.091614,3074300
7/22/2019,94.760002,94.860001,92.75,93.239998,92.807602,3080700
7/23/2019,93.580002,95.260002,93.139999,95.120003,94.678886,3851400
7/24/2019,95.599998,96.209999,92.489998,95.309998,94.867996,2982600
7/25/2019,94.489998,96.889999,94.489998,96.400002,95.952942,2059300
7/26/2019,97.190002,97.470001,96.339996,97.209999,96.759186,1914900
7/29/2019,97.25,97.809998,97.160004,97.400002,96.948303,1868500
7/30/2019,97.050003,97.620003,96.760002,97.309998,96.858719,984300
7/31/2019,97.349998,97.93,95.669998,96.550003,96.102249,2279400
8/1/2019,96.440002,97.279999,94.830002,95.25,94.808281,1874000
8/2/2019,94.940002,95.32,93.599998,93.910004,93.474495,1756000
8/5/2019,92.190002,92.269997,90.190002,91.349998,90.926361,3022500
8/6/2019,91.82,93.419998,91.019997,92.559998,92.130745,3267600
8/7/2019,91.300003,93.790001,90.730003,93.400002,92.966858,2550000
8/8/2019,93.529999,95.910004,93.519997,95.769997,95.479202,1947000
8/9/2019,95.510002,96.080002,94.540001,95.580002,95.289787,1459500
8/12/2019,95,95.260002,93.629997,93.849998,93.565033,1267800
8/13/2019,93.82,96.309998,93.660004,95.260002,94.970757,1970800
8/14/2019,93.860001,93.959999,91.160004,92.010002,91.730629,2561500
8/15/2019,92.339996,92.82,90.949997,91.610001,91.331841,2171300
8/16/2019,92.5,93.419998,92.199997,93.010002,92.727585,1433900
8/19/2019,94.410004,94.870003,93.449997,93.459999,93.176216,1057000
8/20/2019,93.220001,93.739998,92.599998,92.730003,92.448433,2397500
8/21/2019,93.599998,93.599998,91.269997,91.620003,91.341812,1750300
8/22/2019,92.019997,92.800003,91.339996,92.410004,92.12941,1616900
8/23/2019,92.150002,93.190002,90.629997,91.080002,90.803444,2188000
8/26/2019,91.900002,92.050003,90.82,91.650002,91.371719,1336300
8/27/2019,92.230003,92.349998,90.959999,91.129997,90.853287,2376900
8/28/2019,91,92.139999,90.610001,91.910004,91.630928,1171700
8/29/2019,92.720001,93.559998,92.459999,92.540001,92.25901,945500
8/30/2019,93.230003,93.68,92.07,92.370003,92.089531,1165000
9/3/2019,91.160004,91.669998,90.720001,91.309998,91.032745,1507600
9/4/2019,92.029999,92.57,91.809998,92.300003,92.019737,997600
9/5/2019,93.220001,93.82,92.900002,93.470001,93.186188,1075200
9/6/2019,93.400002,94.239998,93.230003,93.739998,93.455368,1059600
9/9/2019,93.970001,94.110001,92.050003,92.529999,92.249039,1375800
9/10/2019,91.760002,93.589996,90.910004,93.580002,93.29586,1880200
9/11/2019,94.139999,95.610001,93.610001,95.18,94.890999,2139900
9/12/2019,95.459999,96.139999,94.650002,94.769997,94.482239,1365800
9/13/2019,95.290001,97.489998,94.889999,96.050003,95.758362,1567400
9/16/2019,95.059998,95.099998,93.349998,93.660004,93.375618,1896100
9/17/2019,93.629997,95.769997,93.629997,94.860001,94.571968,944300
9/18/2019,94.5,95.419998,94.279999,95.349998,95.060478,1010400
9/19/2019,95.739998,96.040001,95.449997,95.779999,95.489174,1185100
9/20/2019,95.959999,96.230003,95.019997,95.220001,94.930878,3093500
9/23/2019,94.879997,95.739998,94.230003,94.25,93.963814,1456200
9/24/2019,94.650002,94.690002,91.879997,92.220001,91.939987,2320900
9/25/2019,92.050003,93.199997,91.519997,92.769997,92.488312,1191600
9/26/2019,92.449997,92.839996,91.309998,92.010002,91.730629,1658800
9/27/2019,92.540001,92.940002,90.980003,91.449997,91.172318,1349500
9/30/2019,91.800003,93.160004,91.059998,93.110001,92.827278,2007400
10/1/2019,93.449997,94.339996,92.07,92.150002,91.870201,2008900
10/2/2019,91.620003,91.709999,90.599998,90.940002,90.663872,1962900
10/3/2019,91.129997,92.050003,90.639999,91.989998,91.710686,1827500
10/4/2019,92.300003,93.769997,92.07,93.349998,93.066551,1606300
10/7/2019,93.029999,93.120003,90.949997,91,90.723686,2088300
10/8/2019,90.190002,91.699997,88.970001,90.699997,90.424591,2141400
10/9/2019,91.470001,91.760002,90.589996,91.5,91.222168,1680600
10/10/2019,91.389999,92.970001,91.300003,91.550003,91.272018,1953200
10/11/2019,92.959999,94.660004,92.959999,93.43,93.146309,2760900
10/14/2019,93.010002,93.120003,91,91.529999,91.252075,1274700
10/15/2019,91.610001,92.400002,90.809998,91.660004,91.381691,1664900
10/16/2019,91.790001,92.650002,91.620003,92.199997,91.920044,1098100
10/17/2019,92.419998,94.790001,91.830002,92.199997,91.920044,1687900
10/18/2019,90.889999,91.739998,90.5,91.150002,90.87323,2708700
10/21/2019,91.760002,92.43,91.519997,92.389999,92.109467,1743700
10/22/2019,92.25,92.699997,90.730003,90.730003,90.454506,2205800
10/23/2019,91.5,95.949997,89.849998,95.769997,95.479202,4029200
10/24/2019,95.559998,97.360001,94.809998,96.910004,96.615746,2809600
10/25/2019,96.730003,98.620003,96.489998,97.690002,97.393379,1542400
10/28/2019,97.870003,98.540001,96.360001,97.190002,96.894897,1267100
10/29/2019,97.099998,97.809998,96.550003,97.309998,97.014526,1067300
10/30/2019,97.349998,97.349998,95.889999,97.32,97.024498,1087000
10/31/2019,96.900002,97.629997,96.540001,96.959999,96.665588,1498400
11/1/2019,97.849998,98.5,96.150002,96.309998,96.017563,1714400
11/4/2019,96.809998,98.690002,96.449997,97.989998,97.692459,1311800
11/5/2019,97.800003,100.470001,97.370003,100.150002,99.845901,1703200
11/6/2019,100.440002,100.440002,99.129997,99.57,99.26767,1135200
11/7/2019,100,100.730003,98.599998,98.93,98.778419,1261800
11/8/2019,98.620003,99.099998,97.860001,99.089996,98.938171,938800
11/11/2019,98.260002,98.879997,97.849998,98.129997,97.979645,861900
11/12/2019,98.290001,99.339996,97.949997,98.089996,97.939705,856600
11/13/2019,97.849998,98.089996,96.779999,97.760002,97.610214,2305000
11/14/2019,97.900002,99,97.5,98.849998,98.69854,970300
11/15/2019,99.489998,100.5,99.169998,99.690002,99.537254,2089900
11/18/2019,99.519997,100.519997,99.519997,100.169998,100.016518,1613700
11/19/2019,100.580002,100.82,100.110001,100.209999,100.056458,833300
11/20/2019,99.610001,100.110001,98.699997,99.260002,99.107918,983400
11/21/2019,98.919998,99.510002,98.260002,99.080002,98.928192,954900
11/22/2019,99.449997,101.470001,99.120003,101.220001,101.064911,2138800
11/25/2019,101.860001,103.489998,101.849998,103.089996,102.932045,1799000
11/26/2019,103.199997,105.419998,102.849998,105.32,105.15863,1955800
11/27/2019,105.559998,106.419998,105.040001,106.370003,106.207024,1656600
11/29/2019,105.82,106.25,104.769997,105,104.839119,764600
12/2/2019,105.059998,105.080002,103.75,104.75,104.5895,1781500
12/3/2019,103.260002,104.18,102.760002,103.949997,103.790726,1449600
12/4/2019,104.099998,104.769997,103.860001,104.18,104.020378,1114200
12/5/2019,104.620003,105.300003,104.279999,104.910004,104.74926,1096800
12/6/2019,105.860001,106.25,105.309998,105.470001,105.308403,1026000
12/9/2019,105.599998,106.110001,104.75,104.75,104.5895,1404600
12/10/2019,104.919998,105.580002,104.519997,104.699997,104.539574,1329100
12/11/2019,105.110001,105.949997,104.800003,105.699997,105.53804,1453700
12/12/2019,105.669998,107.230003,105.370003,106.519997,106.356789,1421800
12/13/2019,106.540001,107.440002,106.169998,107.199997,107.035744,1286600
12/16/2019,108.040001,109.300003,107.699997,108.480003,108.313789,2516700
12/17/2019,108.32,108.900002,107.739998,108.800003,108.633301,2109000
12/18/2019,109.040001,109.660004,108.510002,109.25,109.082611,2524300
12/19/2019,109.269997,110.669998,109.150002,110.339996,110.170937,1935700
12/20/2019,111.18,111.720001,110.309998,111.419998,111.249283,3343700
12/23/2019,111.059998,111.68,111.040001,111.279999,111.109497,1495800
12/24/2019,111.43,111.919998,111.080002,111.370003,111.199364,436700
12/26/2019,111.43,111.980003,111.300003,111.940002,111.768486,1268300
12/27/2019,112.32,112.790001,111.760002,112.389999,112.217796,890200
12/30/2019,112.5,112.690002,110.970001,111.370003,111.199364,953200
12/31/2019,111.080002,111.529999,110.610001,110.910004,110.740067,1327800
1/2/2020,111.150002,111.620003,110.459999,111.449997,111.279236,2014600
1/3/2020,110,110.410004,108.639999,109.989998,109.821472,1854500
1/6/2020,109.019997,109.449997,108.589996,109.419998,109.252342,1821800
1/7/2020,109.269997,109.489998,108.160004,108.290001,108.124077,1498900
1/8/2020,108.139999,110.040001,107.889999,109.209999,109.042671,2741600
1/9/2020,109.889999,110.199997,109.050003,109.089996,108.922852,1596200
1/10/2020,109.449997,109.449997,108.389999,108.599998,108.433601,1296300
1/13/2020,108.940002,109.330002,108.209999,109.290001,109.122543,1573900
1/14/2020,109.139999,109.5,108.589996,109.089996,108.922852,1233200
1/15/2020,108.940002,109.860001,108.589996,109.629997,109.462021,1316100
1/16/2020,110.32,111.650002,110.190002,111.599998,111.429008,1217100
1/17/2020,112.169998,113.959999,111.980003,113.919998,113.745453,2512600
1/21/2020,112.489998,112.620003,109.93,110.620003,110.450508,4031800
1/22/2020,110.980003,112.610001,110.540001,110.849998,110.680153,1716600
1/23/2020,109.190002,111.150002,107.650002,110.959999,110.789986,1607100
1/24/2020,111.449997,111.449997,107.480003,108.489998,108.323769,2105300
1/27/2020,104.300003,105.970001,103.529999,104.940002,104.779213,4149700
1/28/2020,106,108.040001,105.559998,107.860001,107.69474,2062400
1/29/2020,108.129997,110.129997,108.129997,110.010002,109.841446,1854200
1/30/2020,108.300003,109.449997,107.220001,109.07,108.902885,2389300
1/31/2020,108.809998,108.889999,107.010002,107.800003,107.634834,3606700
2/3/2020,108.540001,109.889999,107.82,107.849998,107.684753,2097700
2/4/2020,109.919998,111.989998,109.389999,110.940002,110.77002,1689500
2/5/2020,112.440002,113.580002,112.150002,113.260002,113.086464,2144000
2/6/2020,113.699997,113.879997,111.800003,112.699997,112.527321,1477600
2/7/2020,111.419998,111.639999,110.419998,110.839996,110.670166,1371200
2/10/2020,110.419998,111.370003,110.150002,111.370003,111.199364,2028600
2/11/2020,110.440002,115.059998,109.019997,112.940002,112.766953,2388600
2/12/2020,113.489998,115.480003,113.199997,113.699997,113.525787,1891100
2/13/2020,112.660004,113.540001,111.169998,112.959999,112.786919,1396000
2/14/2020,113.089996,113.629997,112.129997,113.230003,113.056511,948900
2/18/2020,112.980003,113.300003,111.849998,111.93,111.758499,1805100
2/19/2020,112.050003,113.449997,112.050003,112.669998,112.497368,1543300
2/20/2020,112.32,113.830002,111.769997,112,111.828392,1165300
2/21/2020,111.139999,111.209999,109.32,109.57,109.402115,1716100
2/24/2020,104.620003,105.349998,103.489998,104.019997,103.860619,4565200
2/25/2020,104.82,104.889999,98.309998,98.879997,98.728493,5490900
2/26/2020,99.639999,100.82,96.300003,97.900002,97.75,6110500
2/27/2020,95.529999,100.690002,93.220001,95.830002,95.830002,7692700
2/28/2020,92.949997,98.339996,92.699997,97.199997,97.199997,6129200
3/2/2020,97.040001,97.699997,92.580002,96.459999,96.459999,4791400
3/3/2020,96.580002,96.790001,92.239998,93.330002,93.330002,6433300
3/4/2020,94.699997,98.519997,92,98.389999,98.389999,7065200
3/5/2020,94.099998,95.139999,91.290001,91.5,91.5,9044900
3/6/2020,89.019997,94.209999,88.32,90.449997,90.449997,6450400
